Probeset ID,pval_severe_vs_healthy,adj_pval_severe_vs_healthy,ratio_severe_vs_healthy,FC_severe_vs_healthy,pval_severe_vs_mild,adj_pval_severe_vs_mild,ratio_severe_vs_mild,FC_severe_vs_mild
WEE1,0.771551,0.823073,1.04264,1.04264,0.992156,0.996684,1.00183,1.00183
WFDC21P,0.659547,0.730454,1.2032,1.2032,0.809099,0.919561,0.631043,-1.58468
WFS1,0.00185725,0.00727219,1.51254,1.51254,0.746936,0.888075,0.907401,-1.10205
WHAMM,0.000205155,0.00153353,0.594867,-1.68105,0.03184,0.419295,0.634111,-1.57701
WHAMMP2,0.269859,0.357289,1.2439,1.2439,0.224042,0.582209,1.38316,1.38316
WHAMMP3,0.0690359,0.119801,1.40117,1.40117,0.277561,0.613547,1.26081,1.26081
WHRN,0.00206573,0.00784958,0.519121,-1.92633,0.168429,0.542541,0.615237,-1.62539
WIPF1,0.0119366,0.0300406,0.82092,-1.21815,0.567654,0.792497,1.05869,1.05869
WIPF2,0.000935213,0.00438915,0.764897,-1.30737,0.38381,0.681396,1.05418,1.05418
WIPI1,0.00596648,0.0176575,1.46702,1.46702,0.0379634,0.431464,1.37427,1.37427
WIPI2,0.0462474,0.0871291,0.834348,-1.19854,0.883283,0.95361,1.01368,1.01368
WIZ,0.125269,0.193374,0.858824,-1.16438,0.376924,0.677905,1.09878,1.09878
WLS,0.0305679,0.062639,0.544747,-1.83571,0.646957,0.836942,1.13241,1.13241
WNK1,0.297552,0.385865,0.917764,-1.0896,0.449845,0.722298,1.09273,1.09273
WNT1,0.0058516,0.01741,0.377699,-2.64761,0.0891665,0.473113,0.587912,-1.70093
WNT10A,0.015286,0.0364543,0.461085,-2.1688,0.148233,0.526732,0.687708,-1.45411
WNT10B,0.0785852,0.132843,0.585789,-1.7071,0.203857,0.568992,0.694611,-1.43966
WNT11,1.42E-05,0.000281007,5.40187,5.40187,0.250791,0.597016,1.93939,1.93939
WNT16,0.833603,0.872435,1.08221,1.08221,0.474748,0.737857,1.49505,1.49505
WNT2B,0.883988,0.912996,0.965254,-1.036,0.846134,0.938999,0.940351,-1.06343
WNT5B,0.983415,0.987688,1.00625,1.00625,0.562398,0.789481,0.782503,-1.27795
WNT6,0.545563,0.628587,1.19531,1.19531,0.199996,0.56615,1.56522,1.56522
WNT7A,5.90E-05,0.000680659,0.181102,-5.52174,0.0352388,0.426184,0.327111,-3.05707
WRAP53,0.281697,0.36969,0.915431,-1.09238,0.628166,0.82651,0.930351,-1.07486
WRAP73,0.000731516,0.00368448,0.731883,-1.36634,0.262325,0.604357,0.882808,-1.13275
WRN,0.000672423,0.00346191,0.459813,-2.1748,0.117188,0.497142,0.671001,-1.49031
WRNIP1,0.331357,0.42068,0.927454,-1.07822,0.206393,0.570847,1.1519,1.1519
WSB1,0.000237016,0.00168793,0.578633,-1.72821,0.629017,0.826822,0.922607,-1.08388
WSB2,0.539855,0.623522,1.08088,1.08088,0.00713074,0.301365,1.23184,1.23184
WTAP,0.00816756,0.0224661,0.693004,-1.44299,0.171486,0.54544,0.805469,-1.24151
WWC1,0.106451,0.169887,1.82439,1.82439,0.520032,0.765608,1.28938,1.28938
WWC2,0.00195322,0.00753823,0.660693,-1.51356,0.72914,0.880176,1.06465,1.06465
WWC3,0.0330711,0.0665878,0.746168,-1.34018,0.702848,0.868341,1.05194,1.05194
WWOX,0.00105595,0.00479457,0.677816,-1.47533,0.0686266,0.457327,0.749778,-1.33373
WWP1,0.000314399,0.00204443,0.553152,-1.80782,0.139994,0.519652,0.709888,-1.40867
WWP2,0.00418533,0.0134566,0.768037,-1.30202,0.149839,0.527955,1.10745,1.10745
WWTR1,0.697226,0.761185,1.11636,1.11636,0.621041,0.822507,1.18135,1.18135
XAB2,0.0318749,0.0647612,0.531286,-1.88223,0.167839,0.542462,0.804677,-1.24273
XACT,0.00108896,0.00489486,4.15368,4.15368,0.394844,0.688293,1.32692,1.32692
XAF1,0.0799662,0.134854,0.582515,-1.71669,0.114159,0.493789,0.262217,-3.81363
XBP1,0.701484,0.764931,1.05226,1.05226,0.402432,0.693838,0.810804,-1.23334
XBP1P1,0.150347,0.223735,0.598592,-1.67059,0.401547,0.692976,0.792079,-1.2625
XCL1,0.0436967,0.0833749,0.217769,-4.59203,0.0476848,0.43932,0.389325,-2.56855
XCL2,0.253554,0.339441,0.655758,-1.52495,0.0707815,0.458388,0.470024,-2.12755
XCR1,0.000213129,0.00157483,2.42857,2.42857,0.200006,0.56615,1.77049,1.77049
XIAP,0.000122746,0.00109279,0.569158,-1.75698,0.00438441,0.267687,0.718571,-1.39165
XK,8.01E-08,8.93E-06,16.2376,16.2376,0.00700344,0.301365,3.26457,3.26457
XKR6,0.37398,0.464072,0.853837,-1.17118,0.135339,0.515255,0.740125,-1.35112
XKR8,0.897694,0.923881,0.977513,-1.023,0.951887,0.98018,0.990243,-1.00985
XPA,0.00106141,0.00481344,0.670441,-1.49156,0.122164,0.501853,0.732412,-1.36535
XPC,1.44E-05,0.000283473,0.522726,-1.91305,0.0476571,0.43932,0.769917,-1.29884
XPC-AS1,0.00110483,0.00494814,0.563837,-1.77356,0.06499,0.455552,0.635897,-1.57258
XPNPEP1,0.00111615,0.00497679,1.37809,1.37809,0.0356018,0.427859,1.42393,1.42393
XPNPEP2,0.0500838,0.0929131,0.553175,-1.80775,0.231417,0.585025,0.640625,-1.56098
XPNPEP3,0.000294871,0.00195694,0.621542,-1.6089,0.30137,0.629328,0.85139,-1.17455
XPO1,0.022683,0.0495568,0.644814,-1.55083,0.60733,0.81571,0.903862,-1.10636
XPO4,0.000464542,0.00267809,0.481657,-2.07617,0.0659229,0.457327,0.666667,-1.5
XPO5,0.0018258,0.00717563,0.673252,-1.48533,0.944636,0.977114,1.01045,1.01045
XPO6,0.000172035,0.00137192,0.652501,-1.53256,0.486393,0.745386,0.922405,-1.08412
XPO7,0.899824,0.925668,0.989579,-1.01053,0.107232,0.488087,1.23105,1.23105
XPOT,0.0212597,0.0471191,0.767838,-1.30236,0.49405,0.749435,0.88905,-1.1248
XPR1,0.0136932,0.0335204,0.780174,-1.28177,0.612453,0.817913,1.09756,1.09756
XRCC1,0.0598418,0.107081,0.76254,-1.31141,0.790715,0.910843,1.03295,1.03295
XRCC2,0.0113579,0.0289584,2.04221,2.04221,0.836453,0.933669,0.902439,-1.10811
XRCC3,0.0160425,0.0378495,0.722879,-1.38336,0.499768,0.752154,0.874355,-1.1437
XRCC4,0.0500639,0.092888,0.730843,-1.36828,0.413319,0.701022,0.83913,-1.19171
XRCC5,0.0854156,0.142177,0.809019,-1.23606,0.595492,0.809513,0.920951,-1.08583
XRCC6,0.0239393,0.0517588,0.806768,-1.23951,0.497543,0.750918,0.914014,-1.09408
XRCC6P2,0.848166,0.883648,1.0471,1.0471,0.317621,0.639778,1.38776,1.38776
XRN1,0.00010291,0.000976516,0.615548,-1.62457,0.00852269,0.325025,0.674091,-1.48348
XRN2,0.129148,0.198111,0.807126,-1.23896,0.995498,0.998468,1.00071,1.00071
XRRA1,0.17085,0.247662,0.536016,-1.86562,0.781371,0.906175,0.923448,-1.0829
XXYLT1,0.23556,0.319867,0.854167,-1.17073,0.864561,0.94685,1.02377,1.02377
XXYLT1-AS2,0.718557,0.77924,1.12153,1.12153,0.275816,0.613011,1.46154,1.46154
XYLB,0.330927,0.420314,0.85352,-1.17162,0.450738,0.722512,1.19201,1.19201
XYLT1,0.000237478,0.00168921,0.555726,-1.79945,0.792626,0.911412,1.05443,1.05443
XYLT2,0.530343,0.614552,0.866788,-1.15368,0.212671,0.575213,1.22265,1.22265
Y_RNA,0.000290338,0.00194167,2.2525,2.2525,0.0119929,0.349922,1.66929,1.66929
Y_RNA,0.00480645,0.0149468,0.350275,-2.8549,0.0576429,0.446418,0.588008,-1.70066
Y_RNA,0.0130869,0.032363,1.87791,1.87791,0.0775912,0.46431,0.38961,-2.56667
Y_RNA,0.0214305,0.047444,0.480655,-2.0805,0.364434,0.669769,0.698413,-1.43182
Y_RNA,0.0688627,0.119592,0.624294,-1.60181,0.1474,0.526274,1.55102,1.55102
Y_RNA,0.145743,0.218194,0.584375,-1.71123,0.345114,0.656076,1.28,1.28
Y_RNA,0.273029,0.360489,0.782895,-1.27731,0.482065,0.742601,0.814545,-1.22768
Y_RNA,0.397708,0.4881,0.796875,-1.2549,0.603284,0.813169,0.764706,-1.30769
Y_RNA,0.591034,0.670848,0.795322,-1.25735,0.794786,0.912477,0.901408,-1.10938
Y_RNA,0.937155,0.953199,0.973282,-1.02745,0.785667,0.908032,1.11111,1.11111
YAE1,0.000593256,0.00316368,0.333857,-2.99529,0.150944,0.528724,0.588235,-1.7
YAF2,0.0233301,0.0506783,0.781596,-1.27943,0.137275,0.516457,0.79261,-1.26165
YARS1,0.680359,0.746488,0.95829,-1.04353,0.628845,0.826752,0.924297,-1.0819
YARS2,0.00302341,0.0104499,0.658407,-1.51882,0.0774135,0.46431,0.773602,-1.29265
YBEY,0.554877,0.637538,0.894149,-1.11838,0.631281,0.828545,0.876712,-1.14062
YBX1,0.770903,0.822441,1.02026,1.02026,0.869785,0.948874,1.02326,1.02326
YBX3,0.0272595,0.0571014,1.57785,1.57785,0.0298667,0.417597,1.74364,1.74364
YDJC,0.0214416,0.0474615,0.73196,-1.3662,0.116252,0.495883,0.821855,-1.21676
YEATS2,0.000393261,0.00237232,0.625379,-1.59903,0.180326,0.552014,0.866132,-1.15456
YEATS2-AS1,0.966152,0.975681,0.983796,-1.01647,0.644749,0.835841,0.840336,-1.19
YEATS4,0.031721,0.0645371,0.678476,-1.47389,0.187629,0.557692,0.701437,-1.42564
YES1,0.042706,0.081761,0.384094,-2.60353,0.303695,0.631066,0.699913,-1.42875
YIF1A,0.576607,0.657906,1.04618,1.04618,0.784183,0.907576,0.968084,-1.03297
YIF1B,0.000173545,0.00138024,1.61961,1.61961,0.0224726,0.397569,1.34904,1.34904
YIPF1,0.957712,0.969667,1.00591,1.00591,0.625389,0.824544,0.929601,-1.07573
YIPF2,0.373632,0.463764,1.09608,1.09608,0.975392,0.989903,0.995949,-1.00407
YIPF3,0.289604,0.377895,1.09643,1.09643,0.322908,0.643273,1.09364,1.09364
YIPF4,0.00147561,0.00611279,0.669241,-1.49423,0.779824,0.905631,0.956503,-1.04548
YIPF5,0.010905,0.0280601,0.740922,-1.34967,0.0960229,0.479085,0.766295,-1.30498
YIPF6,0.459992,0.548454,0.921513,-1.08517,0.751186,0.890058,0.959034,-1.04272
YJEFN3,0.0312907,0.0638812,0.515152,-1.94118,0.204597,0.569485,0.721805,-1.38542
YJU2,0.0377655,0.0741229,0.863195,-1.15849,0.222933,0.582209,0.886778,-1.12768
YKT6,0.591116,0.67089,1.05863,1.05863,0.735594,0.88239,1.0458,1.0458
YLPM1,1.64E-05,0.000305014,0.64113,-1.55975,0.585655,0.802779,0.93124,-1.07384
YME1L1,0.0049867,0.0153768,0.70173,-1.42505,0.219694,0.580115,0.83025,-1.20446
YOD1,0.00187775,0.0073264,2.23654,2.23654,0.16559,0.541449,1.58848,1.58848
YPEL1,0.00104204,0.00475183,0.44163,-2.26434,0.0502479,0.439513,0.579218,-1.72647
YPEL2,0.0454809,0.0859477,0.795215,-1.25752,0.38398,0.681408,1.15373,1.15373
YPEL3,0.327773,0.416918,0.918809,-1.08837,0.425769,0.70872,1.0908,1.0908
YPEL4,0.532917,0.616906,0.740664,-1.35014,0.565489,0.791478,0.767123,-1.30357
YPEL5,0.104599,0.167388,0.437189,-2.28734,0.442347,0.7188,0.766574,-1.30451
YRDC,0.705804,0.768291,0.940814,-1.06291,0.455746,0.725945,0.84944,-1.17725
YTHDC1,0.00274311,0.00970784,0.676218,-1.47881,0.0506263,0.439513,0.751554,-1.33058
YTHDC2,0.00146876,0.0060912,0.631989,-1.58231,0.353196,0.661827,0.826685,-1.20965
YTHDF1,0.00374085,0.0123382,0.753864,-1.3265,0.95289,0.980739,0.99331,-1.00673
YTHDF2,0.11984,0.186591,0.827992,-1.20774,0.484634,0.744253,0.91826,-1.08902
YTHDF3,0.0023136,0.00857556,0.483395,-2.0687,0.750066,0.88941,0.944609,-1.05864
YTHDF3-DT,0.703589,0.766661,1.07428,1.07428,0.494003,0.749435,1.09615,1.09615
YWHAB,0.318219,0.40771,0.892942,-1.11989,0.437615,0.716406,0.905067,-1.10489
YWHAE,0.000695279,0.00353924,1.46153,1.46153,0.0419479,0.43147,1.30042,1.30042
YWHAG,0.183264,0.261657,1.11577,1.11577,0.396442,0.689949,1.13535,1.13535
YWHAH,9.11E-05,0.000905971,2.00762,2.00762,0.00705974,0.301365,1.64886,1.64886
YWHAQ,0.491629,0.577929,0.901413,-1.10937,0.288985,0.622265,0.831363,-1.20284
YWHAQP6,0.0299926,0.0616051,0.409639,-2.44118,0.372962,0.675799,0.677249,-1.47656
YWHAZ,0.0758211,0.129234,0.776706,-1.28749,0.469691,0.734654,0.930579,-1.0746
YWHAZP2,0.134094,0.204029,0.623853,-1.60294,0.451346,0.722512,0.761905,-1.3125
YWHAZP3,0.848971,0.884362,1.04563,1.04563,0.148169,0.526732,1.37778,1.37778
YY1,0.000267232,0.00183357,0.659577,-1.51612,0.042536,0.43147,0.776886,-1.28719
YY1AP1,0.000142896,0.00120311,0.638442,-1.56631,0.260642,0.603486,0.867675,-1.1525
YY2,0.324958,0.414085,0.691057,-1.44706,0.12558,0.505361,0.625,-1.6
ZACN,0.903689,0.928341,0.961055,-1.04052,0.303522,0.631034,1.29496,1.29496
ZADH2,0.0611394,0.108788,0.760539,-1.31486,0.898871,0.959795,0.984731,-1.01551
ZAP70,0.000792693,0.00390097,0.476013,-2.10078,0.0667643,0.457327,0.61544,-1.62486
ZBED1,0.000695743,0.00353924,0.612003,-1.63398,0.571352,0.795436,0.932045,-1.07291
ZBED3,0.0791889,0.13368,0.734109,-1.3622,0.205295,0.569485,1.26156,1.26156
ZBED3-AS1,0.614964,0.692273,0.861486,-1.16078,0.800112,0.915069,1.08434,1.08434
ZBED4,3.93E-06,0.000123731,0.668989,-1.49479,0.966813,0.986022,0.994318,-1.00571
ZBED5,0.0003641,0.00225456,0.569228,-1.75677,0.363456,0.669238,0.814163,-1.22826
ZBED5-AS1,0.265938,0.353238,0.880631,-1.13555,0.576003,0.797071,1.10745,1.10745
ZBED6CL,0.00107995,0.00486765,0.567891,-1.7609,0.295585,0.626176,0.885706,-1.12904
ZBED8,0.165601,0.241782,0.53125,-1.88235,0.886613,0.955076,0.967033,-1.03409
ZBP1,0.374447,0.464541,0.871496,-1.14745,0.0509639,0.439513,0.427528,-2.33903
ZBTB1,0.00770253,0.021515,0.440414,-2.27059,0.155547,0.532817,0.566441,-1.76541
ZBTB10,0.107998,0.1718,0.265438,-3.76736,0.222175,0.582051,0.522381,-1.91431
ZBTB11,0.00191932,0.0074365,0.420696,-2.37701,0.266355,0.607003,0.778718,-1.28416
ZBTB11-AS1,0.00539368,0.0163234,0.644355,-1.55194,0.237583,0.588739,0.833087,-1.20035
ZBTB12BP,0.147366,0.220201,0.545872,-1.83193,0.550127,0.78131,0.82963,-1.20536
ZBTB14,9.68E-06,0.000220346,0.530263,-1.88585,0.181786,0.553448,0.816404,-1.22488
ZBTB16,0.0247657,0.0531187,0.462916,-2.16022,0.553739,0.782957,0.642223,-1.55709
ZBTB17,0.000797164,0.00391645,0.735595,-1.35944,0.89499,0.958802,0.984749,-1.01549
ZBTB18,6.93E-05,0.000758432,0.581741,-1.71898,0.121963,0.501853,0.80486,-1.24245
ZBTB2,5.72E-05,0.000669594,0.534019,-1.87259,0.117093,0.497142,0.799689,-1.25049
ZBTB20,1.99E-05,0.000345131,0.427571,-2.33879,0.0361498,0.428287,0.584492,-1.71089
ZBTB20-AS1,0.00099568,0.00459853,0.362559,-2.75817,0.0752412,0.463097,0.503497,-1.98611
ZBTB20-AS5,0.027871,0.0581271,0.498047,-2.00784,0.105937,0.486083,0.576923,-1.73333
ZBTB21,0.111854,0.176593,0.328249,-3.04647,0.394718,0.688177,0.702583,-1.42332
ZBTB22,0.0562128,0.101732,0.773972,-1.29204,0.713093,0.872233,1.04841,1.04841
ZBTB24,0.00148598,0.00614045,0.685454,-1.45889,0.0216435,0.394598,0.785705,-1.27274
ZBTB25,1.08E-05,0.000237843,0.501317,-1.99475,0.0269974,0.408357,0.59929,-1.66864
ZBTB26,0.109566,0.173701,0.681398,-1.46757,0.399911,0.691511,0.8,-1.25
ZBTB3,0.00587288,0.0174418,0.4007,-2.49564,0.409629,0.699376,0.810458,-1.23387
ZBTB32,0.0614366,0.109207,2.29608,2.29608,0.898174,0.959466,0.956522,-1.04545
ZBTB33,6.67E-06,0.00017274,0.411687,-2.42903,0.157728,0.53429,0.752941,-1.32813
ZBTB34,0.178072,0.255898,0.822763,-1.21542,0.0483989,0.43932,1.44056,1.44056
ZBTB37,9.88E-06,0.000222803,0.502128,-1.99152,0.135589,0.515255,0.775852,-1.2889
ZBTB38,0.0248197,0.0532113,0.640245,-1.5619,0.0666039,0.457327,0.732319,-1.36553
ZBTB39,5.01E-06,0.000143081,0.47188,-2.11918,0.0776416,0.46431,0.692308,-1.44444
ZBTB4,5.31E-06,0.000149655,0.409571,-2.44158,0.307777,0.633497,0.825972,-1.21069
ZBTB40,2.15E-07,1.84E-05,0.397287,-2.51707,0.160253,0.536294,0.703171,-1.42213
ZBTB41,0.00105479,0.00479288,0.373489,-2.67746,0.0520505,0.442394,0.619543,-1.61409
ZBTB42,0.0339765,0.0679944,0.621951,-1.60784,0.0938263,0.477217,0.762353,-1.31173
ZBTB43,0.453171,0.541608,1.15203,1.15203,0.529341,0.770192,1.14523,1.14523
ZBTB44,0.00282693,0.00993083,0.616406,-1.62231,0.0158664,0.367312,0.694389,-1.44011
ZBTB44-DT,0.324084,0.413255,0.689189,-1.45098,0.575281,0.796755,0.827586,-1.20833
ZBTB45,0.0316391,0.0644324,0.656916,-1.52227,0.979194,0.991391,0.995942,-1.00407
ZBTB46,0.00250827,0.00910994,0.439326,-2.27621,0.713691,0.872748,1.11854,1.11854
ZBTB47,0.012992,0.0322036,1.6337,1.6337,0.000139554,0.188289,2.64115,2.64115
ZBTB48,0.00038278,0.00233838,0.696184,-1.4364,0.760577,0.895436,1.02675,1.02675
ZBTB49,0.0368597,0.0727505,0.733562,-1.36321,0.261702,0.604085,0.838495,-1.19261
ZBTB5,0.243451,0.328442,0.680074,-1.47043,0.917814,0.967142,1.02216,1.02216
ZBTB6,0.000401669,0.00241442,0.284772,-3.51159,0.151635,0.529168,0.548857,-1.82197
ZBTB7A,0.000927015,0.00436175,0.721423,-1.38615,0.377134,0.677922,0.906711,-1.10289
ZBTB7B,0.363105,0.453207,0.832671,-1.20095,0.0952257,0.478358,1.26567,1.26567
ZBTB8OS,0.742197,0.798786,0.966137,-1.03505,0.287913,0.621856,0.869261,-1.1504
ZBTB9,0.00292809,0.0101918,0.378971,-2.63872,0.296834,0.627272,0.73131,-1.36741
ZC2HC1A,0.158087,0.232966,0.740312,-1.35078,0.224265,0.582209,1.38193,1.38193
ZC2HC1C,0.631295,0.706357,0.915948,-1.09176,0.720706,0.876112,0.915751,-1.092
ZC3H10,3.02E-05,0.000447722,0.416612,-2.40032,0.353257,0.661827,0.83415,-1.19883
ZC3H12A,0.222584,0.305905,0.411413,-2.43065,0.410912,0.699599,0.679649,-1.47135
ZC3H12B,0.00528961,0.0160811,0.428095,-2.33593,0.234699,0.587305,0.654832,-1.52711
ZC3H12C,0.805257,0.849474,0.931947,-1.07302,0.247802,0.594509,1.52131,1.52131
ZC3H12D,0.00913538,0.0244907,0.366478,-2.72868,0.0374323,0.431464,0.567223,-1.76298
ZC3H13,0.00368241,0.0121975,0.658393,-1.51885,0.223947,0.582209,0.81307,-1.22991
ZC3H14,3.63E-05,0.000504087,0.584494,-1.71088,0.196149,0.56374,0.791361,-1.26365
ZC3H15,0.0918706,0.150469,0.828216,-1.20742,0.207693,0.571503,0.831349,-1.20286
ZC3H18,0.0804751,0.135573,0.826906,-1.20933,0.899795,0.960283,0.989527,-1.01058
ZC3H3,0.0644974,0.113544,0.804144,-1.24356,0.360496,0.667471,1.07116,1.07116
ZC3H4,0.19288,0.272936,0.809424,-1.23545,0.734614,0.882045,0.941033,-1.06266
ZC3H6,1.74E-08,3.18E-06,0.410122,-2.4383,0.0479016,0.43932,0.560071,-1.78549
ZC3H7A,0.000171048,0.00136773,0.596621,-1.67611,0.0797036,0.46431,0.800082,-1.24987
ZC3H7B,0.129549,0.198572,0.793402,-1.26039,0.653781,0.841044,0.947165,-1.05578
ZC3H8,2.34E-05,0.000381045,0.540182,-1.85123,0.078291,0.46431,0.613139,-1.63095
ZC3HAV1,1.08E-05,0.000236471,0.449828,-2.22307,0.0064758,0.292977,0.63211,-1.582
ZC3HAV1L,6.04E-06,0.000162255,6.78629,6.78629,0.0705336,0.458236,1.85047,1.85047
ZC3HC1,0.00291972,0.0101748,0.708615,-1.4112,0.0902752,0.474092,0.779378,-1.28308
ZC4H2,0.00167619,0.00674071,0.634328,-1.57647,0.0878289,0.47099,0.704535,-1.41938
ZCCHC10,0.000213559,0.00157722,0.572247,-1.7475,0.093087,0.476845,0.75612,-1.32254
ZCCHC14,8.34E-05,0.00085717,0.454559,-2.19994,0.0272546,0.410313,0.613579,-1.62978
ZCCHC17,0.508243,0.593686,0.93003,-1.07523,0.65752,0.843525,1.08364,1.08364
ZCCHC18,0.00299105,0.0103744,0.379333,-2.63621,0.0860423,0.470449,0.520202,-1.92233
ZCCHC2,0.00591132,0.0175333,0.675876,-1.47956,0.058345,0.446418,0.611875,-1.63432
ZCCHC24,0.0982337,0.159124,0.683754,-1.46251,0.0185777,0.387174,1.48822,1.48822
ZCCHC3,1.49E-05,0.000287008,0.61034,-1.63843,0.867834,0.948019,1.01752,1.01752
ZCCHC4,0.000221112,0.00160891,0.454704,-2.19923,0.114965,0.494725,0.650061,-1.53832
ZCCHC7,0.000201225,0.00151873,0.578484,-1.72866,0.0253896,0.403858,0.690391,-1.44846
